ref_hash,obj
4757779820587012389_sc,83155.23
4757779820587012389_st,83307.09
4759580995381419553_sc,146536.28
4759580995381419553_st,86368.33
4762371150153450477_sc,168778.1
4762371150153450477_st,86368.33
4763865233468023397_sc,126332.85
4763865233468023397_st,75810.91
4764995048713122878_sc,168778.1
4764995048713122878_st,86368.33
4765768639429998341_sc,125565.81
4765768639429998341_st,81878.86
4770852901155905621_sc,108141.19
4770852901155905621_st,83830.125
4774734923243805685_sc,126137.88
4774734923243805685_st,168741.86
477611943993333341_sc,146982.55
477611943993333341_st,86368.33
4780064786962059760_sc,168778.1
4780064786962059760_st,83946.48
4780296840629496251_sc,104796.65
4780296840629496251_st,83393.51
4789288868200348718_sc,147558.67
4789288868200348718_st,168741.86
4791162164107482444_sc,105027.164
4791162164107482444_st,168741.86
4797618176244095390_sc,127129.3
4797618176244095390_st,87898.31
4799349276533281634_sc,168778.1
4799349276533281634_st,168741.86
480209991056689337_sc,149192.5
480209991056689337_st,168741.86
4803051112338658492_sc,127072.66
4803051112338658492_st,85845.305
4804487861730384794_sc,124685.04
4804487861730384794_st,86368.33
4806538738589284581_sc,168778.1
4806538738589284581_st,76157.84
4806588492380642099_sc,147602.52
4806588492380642099_st,86715.266
4812021741053691864_sc,126144.586
4812021741053691864_st,83393.51
4812273097672047454_sc,146609.16
4812273097672047454_st,168741.86
4812580057696269465_sc,108648.91
4812580057696269465_st,84177.06
4818091107684712673_sc,125811.88
4818091107684712673_st,83830.125
4818362361964022881_sc,168778.1
4818362361964022881_st,168741.86
4818757303378024712_sc,168778.1
4818757303378024712_st,82870.484
4822733031198197756_sc,168778.1
4822733031198197756_st,83393.51
4824476857987517658_sc,147811.47
4824476857987517658_st,83740.445
4824649656132324921_sc,126036.71
4824649656132324921_st,74296.26
4826571192940428696_sc,168778.1
4826571192940428696_st,83740.445
4830575054096484600_sc,106065.95
4830575054096484600_st,80668.88
4833946407270530432_sc,126095.734
4833946407270530432_st,83307.09
4836033552309114643_sc,168778.1
4836033552309114643_st,81015.82
4838290967541570987_sc,125922.086
4838290967541570987_st,86715.266
4838413267993998969_sc,146714.16
4838413267993998969_st,168741.86
4838980653162060575_sc,106321.89
4838980653162060575_st,81710.07
4840827485589393569_sc,168778.1
4840827485589393569_st,83830.125
4843818447111557108_sc,168778.1
4843818447111557108_st,82870.484
4845033398380177983_sc,102472.32
4845033398380177983_st,81878.86
4845790007916804145_sc,168778.1
4845790007916804145_st,86368.33
4846449858408312845_sc,168778.1
4846449858408312845_st,168741.86
4846613956873858469_sc,102472.32
4846613956873858469_st,83016.66
4849384041998756854_sc,146845.14
4849384041998756854_st,83740.445
4850249531658876102_sc,105906.51
4850249531658876102_st,168741.86
4852506470435673475_sc,168778.1
4852506470435673475_st,83830.125
4857289251908548602_sc,125667.086
4857289251908548602_st,83307.09
4857595536071599529_sc,168778.1
4857595536071599529_st,168741.86
4857972110501881906_sc,168778.1
4857972110501881906_st,168741.86
4864154065052954916_sc,106443.3
4864154065052954916_st,168741.86
4864927441741457407_sc,147377.66
4864927441741457407_st,168741.86
4872285537887819387_sc,105125.15
4872285537887819387_st,83740.445
4874071956571511544_sc,168778.1
4874071956571511544_st,168741.86
487499023180648804_sc,106765.18
487499023180648804_st,168741.86
4877620540775982159_sc,126322.72
4877620540775982159_st,84177.06
4877905283105436028_sc,168778.1
4877905283105436028_st,80718.45
488001185043795830_sc,127041.54
488001185043795830_st,86368.33
48804197078372689_sc,127906.74
48804197078372689_st,83393.51
4883438419202717622_sc,168778.1
4883438419202717622_st,84853.69
4888343494968574206_sc,147790.2
4888343494968574206_st,76157.84
48916179963640686_sc,107237.03
48916179963640686_st,86715.266
4896812838957274767_sc,147070.66
4896812838957274767_st,82870.484
4898400025427078933_sc,147984.97
4898400025427078933_st,83830.125
4898697851954015232_sc,127958.05
4898697851954015232_st,86715.266
489990423927704274_sc,127275.195
489990423927704274_st,86715.266
4907491610936417588_sc,107867.3
4907491610936417588_st,83740.445
4907568272044081094_sc,105173.01
4907568272044081094_st,83016.66
4907721814072356250_sc,106741.32
4907721814072356250_st,168741.86
4909578015482659880_sc,126545.17
4909578015482659880_st,85845.305
4912856132821017859_sc,168778.1
4912856132821017859_st,168741.86
4913096760678669480_sc,147481.9
4913096760678669480_st,168741.86
4919853861026165852_sc,146852.78
4919853861026165852_st,83740.445
4920217967562125984_sc,105476.12
4920217967562125984_st,85845.305
4920395655462524805_sc,127202.375
4920395655462524805_st,83393.51
4920567832392301_sc,126008.086
4920567832392301_st,168741.86
4922878420661543936_sc,106479.92
4922878420661543936_st,168741.86
4927092754389334261_sc,105309.01
4927092754389334261_st,168741.86
4927100500815322239_sc,147699.4
4927100500815322239_st,85845.305
492852179604034515_sc,168778.1
492852179604034515_st,168741.86
4930339542874672704_sc,126639.79
4930339542874672704_st,83393.51
493084924836838953_sc,147184.16
493084924836838953_st,168741.86
4936357928136193149_sc,102472.32
4936357928136193149_st,81878.86
4937239901475582402_sc,126545.17
4937239901475582402_st,81170.22
4940705133891553046_sc,146445.5
4940705133891553046_st,83393.51
4946561368831200632_sc,148962.69
4946561368831200632_st,84177.06
4946678655292834790_sc,168778.1
4946678655292834790_st,83740.445
494668348905771004_sc,168778.1
494668348905771004_st,82233.09
4947545713261828990_sc,148150.23
4947545713261828990_st,82870.484
4948221061199546400_sc,147200.38
4948221061199546400_st,84177.06
4950639428060226886_sc,168778.1
4950639428060226886_st,83740.445
4952053174181324973_sc,107002.305
4952053174181324973_st,85845.305
4953383275260337608_sc,147602.52
4953383275260337608_st,82870.484
4954581807538339180_sc,104471.67
4954581807538339180_st,82870.484
4956843730975995594_sc,147377.66
4956843730975995594_st,168741.86
4958058886534967042_sc,148305.22
4958058886534967042_st,89412.96
4959027575643501840_sc,145158.73
4959027575643501840_st,86715.266
49591970029123894_sc,147809.81
49591970029123894_st,82870.484
4961238909640078692_sc,168778.1
4961238909640078692_st,83393.51
4961596858016685335_sc,126048.57
4961596858016685335_st,86715.266
4968416881909675820_sc,147872.28
4968416881909675820_st,168741.86
4972801786087551783_sc,146318.88
4972801786087551783_st,83740.445
4974058964008387726_sc,107285.71
4974058964008387726_st,89412.96
4975145232887386648_sc,126740.14
4975145232887386648_st,168741.86
4975333327723114772_sc,125698.59
4975333327723114772_st,86368.33
4977715539550458250_sc,147377.66
4977715539550458250_st,81878.86
4977906701714423727_sc,147423.6
4977906701714423727_st,81878.86
4978230376883954158_sc,145412.97
4978230376883954158_st,83740.445
4979636887623515466_sc,168778.1
4979636887623515466_st,84008.266
4980605433966930269_sc,107293.984
4980605433966930269_st,84878.234
498351652075671417_sc,105874.164
498351652075671417_st,168741.86
4989797956222745564_sc,147287.52
4989797956222745564_st,82870.484
4990302021860732959_sc,147450.6
4990302021860732959_st,168741.86
4994230219390082849_sc,147184.16
4994230219390082849_st,82870.484
4996932759331538057_sc,127780.72
4996932759331538057_st,168741.86
4997673988298668056_sc,146990.78
4997673988298668056_st,86368.33
500164769200007568_sc,147738.6
500164769200007568_st,83016.66
500192336790935311_sc,127197.54
500192336790935311_st,86715.266
5006421103598952873_sc,106296.01
5006421103598952873_st,89412.96
5006731738589157428_sc,106827.95
5006731738589157428_st,84177.06
5006955800227417272_sc,168778.1
5006955800227417272_st,83393.51
5008360162798181603_sc,127361.19
5008360162798181603_st,84177.06
500934841735997906_sc,106213.875
500934841735997906_st,82580.03
5009690184446450567_sc,168778.1
5009690184446450567_st,75287.875
5011826404007241726_sc,109202.0
5011826404007241726_st,168741.86
5015406844713768918_sc,168778.1
5015406844713768918_st,83393.51
5016703461533017685_sc,109943.68
5016703461533017685_st,84177.06
5018904329469601360_sc,168778.1
5018904329469601360_st,168741.86
5021085453906673234_sc,168778.1
5021085453906673234_st,82870.484
502118912644370977_sc,168778.1
502118912644370977_st,168741.86
5022443411411832773_sc,102472.32
5022443411411832773_st,89412.96
5023910857692699240_sc,126473.62
5023910857692699240_st,168741.86
5024164629884596931_sc,126137.88
5024164629884596931_st,124750.86
5024372851519324090_sc,168778.1
5024372851519324090_st,86715.266
5025573551139106408_sc,125690.21
5025573551139106408_st,89412.96
5026284811030541443_sc,168778.1
5026284811030541443_st,81878.86
5030813819381743372_sc,148222.6
5030813819381743372_st,83393.51
5031201471724871823_sc,148288.17
5031201471724871823_st,83830.125
5035626110860124948_sc,129002.17
5035626110860124948_st,83393.51
5035730567789184076_sc,168778.1
5035730567789184076_st,84531.3
5039468786531471295_sc,168778.1
5039468786531471295_st,83830.125
5044363217163938175_sc,168778.1
5044363217163938175_st,86368.33
5046265819538538268_sc,125409.125
5046265819538538268_st,168741.86
5046643095986031836_sc,126864.65
5046643095986031836_st,82954.85
5046970725598492411_sc,147991.58
5046970725598492411_st,83830.125
5048253995508423568_sc,168778.1
5048253995508423568_st,83393.51
5050333065741075742_sc,127974.21
5050333065741075742_st,83393.51
5051062186658844309_sc,168778.1
5051062186658844309_st,74296.26
5051169070956723139_sc,105737.195
5051169070956723139_st,83393.51
5055570130568681275_sc,127233.96
5055570130568681275_st,81878.86
5056068716595585442_sc,127044.23
5056068716595585442_st,84008.266
5059280408970242265_sc,105173.01
5059280408970242265_st,82233.09
5059601479092038056_sc,168778.1
5059601479092038056_st,82870.484
506138295905295078_sc,147790.2
506138295905295078_st,86368.33
5061447718146995026_sc,147694.73
5061447718146995026_st,76157.84
5061890494737887237_sc,147654.47
5061890494737887237_st,168741.86
5062567736174821016_sc,168778.1
5062567736174821016_st,75810.91
5063222276072185736_sc,104902.66
5063222276072185736_st,83740.445
5063981189868851975_sc,107360.18
5063981189868851975_st,81878.86
5065019949561667308_sc,106321.89
5065019949561667308_st,81878.86
5068444980053381457_sc,168778.1
5068444980053381457_st,84878.234
5071811184393337770_sc,127154.7
5071811184393337770_st,84531.3
5074539293732932621_sc,106067.37
5074539293732932621_st,86715.266
5074924514692638806_sc,168778.1
5074924514692638806_st,168741.86
5075112920212090943_sc,147519.06
5075112920212090943_st,81878.86
5077950948310496727_sc,168778.1
5077950948310496727_st,86715.266
5079703705564650363_sc,148131.5
5079703705564650363_st,82580.03
5082430696394071513_sc,168778.1
5082430696394071513_st,84531.3
5086374354669881775_sc,127408.67
5086374354669881775_st,168741.86
5088381169219110333_sc,145969.95
5088381169219110333_st,168741.86
5089419333461607371_sc,168778.1
5089419333461607371_st,83393.51
5089675386223300819_sc,146799.62
5089675386223300819_st,83393.51
5091846565103907393_sc,146990.12
5091846565103907393_st,168741.86
5092169856656831679_sc,108052.625
5092169856656831679_st,83740.445
5092702736558757255_sc,126137.88
5092702736558757255_st,168741.86
5093608465134642371_sc,108212.69
5093608465134642371_st,86715.266
5098412084800034020_sc,147918.7
5098412084800034020_st,82870.484
5099915472916451198_sc,107666.59
5099915472916451198_st,82315.48
5101110415309179557_sc,168778.1
5101110415309179557_st,83740.445
5102619722744037067_sc,87619.43
5102619722744037067_st,83740.445
5103762326722240678_sc,106533.64
5103762326722240678_st,84177.06
5104156502552985909_sc,147790.2
5104156502552985909_st,168741.86
510507572335077339_sc,131670.56
510507572335077339_st,168741.86
5107898545038356404_sc,147450.6
5107898545038356404_st,168741.86
5109805298972218272_sc,126431.88
5109805298972218272_st,83740.445
5111279142161267389_sc,148106.39
5111279142161267389_st,168741.86
5111646181078449868_sc,168778.1
5111646181078449868_st,84008.266
5113141957158646540_sc,125845.85
5113141957158646540_st,80718.45
5114007877728964645_sc,168778.1
5114007877728964645_st,83393.51
5115044243016772473_sc,168778.1
5115044243016772473_st,84878.234
5118804773256580207_sc,128298.2
5118804773256580207_st,84531.3
5118892069289959253_sc,126740.14
5118892069289959253_st,168741.86
5120721059240591549_sc,168778.1
5120721059240591549_st,82870.484
5121090773348427986_sc,85512.88
5121090773348427986_st,168741.86
5127056785004318760_sc,84747.44
5127056785004318760_st,83393.51
5127459717820100160_sc,106260.055
5127459717820100160_st,168741.86
5127479630337912120_sc,168778.1
5127479630337912120_st,83830.125
5129248776093743603_sc,107446.58
5129248776093743603_st,86368.33
5131103699672915512_sc,168778.1
5131103699672915512_st,86715.266
5132986237901516942_sc,147558.67
5132986237901516942_st,168741.86
5136569194377878686_sc,148106.39
5136569194377878686_st,86368.33
5137372257501700803_sc,168778.1
5137372257501700803_st,168741.86
513753942307216295_sc,106253.83
513753942307216295_st,168741.86
5143199160905041886_sc,126137.88
5143199160905041886_st,86715.266
5158500194177234778_sc,126609.73
5158500194177234778_st,168741.86
516170505072462324_sc,147675.39
516170505072462324_st,168741.86
5161967563069442460_sc,168778.1
5161967563069442460_st,83307.09
5162154166755135006_sc,146990.12
5162154166755135006_st,82315.48
5164062267447535007_sc,168778.1
5164062267447535007_st,86368.33
5166800699884539330_sc,127072.66
5166800699884539330_st,168741.86
5167282858363613882_sc,168778.1
5167282858363613882_st,82580.03
5169830093177861106_sc,147365.17
5169830093177861106_st,89412.96
5179311743924492184_sc,147377.66
5179311743924492184_st,73729.22
5179460799348447291_sc,106237.266
5179460799348447291_st,82870.484
5181065197180433532_sc,127196.82
5181065197180433532_st,83946.48
518304251441462926_sc,147738.6
518304251441462926_st,168741.86
5192000229056968655_sc,147146.11
5192000229056968655_st,83307.09
5193327148744589142_sc,148027.64
5193327148744589142_st,82870.484
5196348913932893251_sc,146318.88
5196348913932893251_st,86715.266
519660545549036661_sc,168778.1
519660545549036661_st,83830.125
5196837944591628703_sc,106237.266
5196837944591628703_st,168741.86
5200477773471916939_sc,126821.04
5200477773471916939_st,75287.875
5200598067821036412_sc,127792.69
5200598067821036412_st,82315.48
5202465799203077309_sc,168778.1
5202465799203077309_st,84531.3
5204554053705751511_sc,147558.67
5204554053705751511_st,83946.48
5205586157755619683_sc,126231.68
5205586157755619683_st,85845.305
5206030143704459848_sc,145493.0
5206030143704459848_st,86715.266
5206379289156169140_sc,108185.65
5206379289156169140_st,168741.86
5206721223673406823_sc,107473.1
5206721223673406823_st,83740.445
5207585253391467734_sc,107425.69
5207585253391467734_st,168741.86
5208157685279319362_sc,131670.56
5208157685279319362_st,83903.3
5211810355146264139_sc,168778.1
5211810355146264139_st,84531.3
5212233870145909176_sc,109745.27
5212233870145909176_st,85845.305
5215209598172266633_sc,105619.41
5215209598172266633_st,86368.33
5217239294736395877_sc,168778.1
5217239294736395877_st,85845.305
5218827294708263544_sc,125851.58
5218827294708263544_st,84008.266
5221351565564037250_sc,127779.35
5221351565564037250_st,84177.06
5221950759102509564_sc,168778.1
5221950759102509564_st,83903.3
5223941517379111647_sc,168778.1
5223941517379111647_st,83830.125
5224300518658405294_sc,106793.74
5224300518658405294_st,168741.86
5224990598512702478_sc,105476.12
5224990598512702478_st,84177.06
5229574803273661894_sc,106060.81
5229574803273661894_st,83830.125
523237605133411052_sc,107666.59
523237605133411052_st,85845.305
5235362067815636529_sc,106253.83
5235362067815636529_st,168741.86
5242304965606660952_sc,109943.68
5242304965606660952_st,168741.86
5242969563398081245_sc,108638.26
5242969563398081245_st,84853.69
5243800527808676999_sc,146445.5
5243800527808676999_st,168741.86
524793089399067962_sc,168778.1
524793089399067962_st,168741.86
524799972247761297_sc,126852.62
524799972247761297_st,168741.86
5248935332152970041_sc,131085.77
5248935332152970041_st,168741.86
5252972378165748188_sc,168778.1
5252972378165748188_st,86368.33
525318242047372684_sc,125922.086
525318242047372684_st,83830.125
5254327134076637776_sc,126367.336
5254327134076637776_st,83393.51
5255010583048274671_sc,127525.41
5255010583048274671_st,83393.51
5255072394890388557_sc,168778.1
5255072394890388557_st,83830.125
5258842258872645907_sc,147389.62
5258842258872645907_st,86368.33
5266169147955698383_sc,168778.1
5266169147955698383_st,86368.33
5266493675053725809_sc,84401.11
5266493675053725809_st,83393.51
5267114482254994688_sc,127593.03
5267114482254994688_st,82580.03
5267197466831930866_sc,106349.984
5267197466831930866_st,89759.9
5267808442002258376_sc,127458.75
5267808442002258376_st,168741.86
527196299833896114_sc,127004.05
527196299833896114_st,168741.86
5274020090795950222_sc,102472.32
5274020090795950222_st,85845.305
5276978668398740839_sc,127347.25
5276978668398740839_st,82580.03
5277166594696329497_sc,168778.1
5277166594696329497_st,85845.305
5278192561092159608_sc,146445.5
5278192561092159608_st,82580.03
5280663779574227481_sc,168778.1
5280663779574227481_st,168741.86
5282760410359352581_sc,125271.86
5282760410359352581_st,168741.86
5287706524212621791_sc,148812.97
5287706524212621791_st,168741.86
5291855687851989534_sc,126401.77
5291855687851989534_st,76157.84
5293394177896852678_sc,126473.336
5293394177896852678_st,83393.51
5294934506345004791_sc,107071.69
5294934506345004791_st,85845.305
5295362818707156342_sc,168778.1
5295362818707156342_st,83740.445
529659873275777170_sc,168778.1
529659873275777170_st,168741.86
529957280949946515_sc,129846.38
529957280949946515_st,83393.51
5301645667154221766_sc,127056.13
5301645667154221766_st,168741.86
5302322378362778747_sc,127561.66
5302322378362778747_st,83307.09
5302547432591888169_sc,146445.5
5302547432591888169_st,80145.86
5302724189003417551_sc,168778.1
5302724189003417551_st,168741.86
5304478747673484771_sc,168778.1
5304478747673484771_st,168741.86
5307405432134462055_sc,148288.17
5307405432134462055_st,168741.86
5309915027850265630_sc,168778.1
5309915027850265630_st,84008.266
5315594811974766960_sc,105166.39
5315594811974766960_st,83830.125
5316937796331375738_sc,105320.64
5316937796331375738_st,85845.305
5324936402725168650_sc,128314.03
5324936402725168650_st,83393.51
5326183343939597882_sc,128151.664
5326183343939597882_st,83740.445
532699287161425684_sc,128926.54
532699287161425684_st,83393.51
5330187223244658262_sc,127974.21
5330187223244658262_st,168741.86
5331732953043597071_sc,149192.5
5331732953043597071_st,84008.266
533275838259173071_sc,168778.1
533275838259173071_st,79197.67
5332928866496970703_sc,147127.12
5332928866496970703_st,84878.234
5335760879211306022_sc,106067.56
5335760879211306022_st,84878.234
5337632294745757642_sc,168778.1
5337632294745757642_st,85845.305
5338523187838873648_sc,105349.92
5338523187838873648_st,82040.18
5339133752977962130_sc,168778.1
5339133752977962130_st,83946.48
534193216784247018_sc,106478.51
534193216784247018_st,82233.09
5344825418567777324_sc,147377.66
5344825418567777324_st,168741.86
5347274020996871275_sc,106829.01
5347274020996871275_st,82954.85
5347565818373060274_sc,147897.92
5347565818373060274_st,168741.86
5351331170749352269_sc,168778.1
5351331170749352269_st,82233.09
535212386562275466_sc,168778.1
535212386562275466_st,84469.5
5352612217802971100_sc,125728.59
5352612217802971100_st,168741.86
5352958510811119873_sc,127796.164
5352958510811119873_st,83830.125
5352962120514576625_sc,125940.77
5352962120514576625_st,168741.86
5353424131291449266_sc,106045.8
5353424131291449266_st,86715.266
5353510109172151114_sc,126066.05
5353510109172151114_st,82870.484
5355946870517726536_sc,83626.914
5355946870517726536_st,79966.84
5356303701737508341_sc,147332.88
5356303701737508341_st,82954.85
5358239140997978269_sc,147402.69
5358239140997978269_st,168741.86
5361507735662548946_sc,126445.445
5361507735662548946_st,84531.3
5361842598269972460_sc,126137.88
5361842598269972460_st,82870.484
5364527629036655123_sc,127974.21
5364527629036655123_st,168741.86
5365423294669820955_sc,168778.1
5365423294669820955_st,83393.51
5365592665596405618_sc,126639.484
5365592665596405618_st,83740.445
5366488499429068339_sc,146776.06
5366488499429068339_st,84177.06
5367508986627108469_sc,146445.5
5367508986627108469_st,83740.445
5367920542605833333_sc,105803.65
5367920542605833333_st,79966.84
5371311110922630243_sc,107525.625
5371311110922630243_st,76233.484
5377186748653713723_sc,105032.06
5377186748653713723_st,85845.305
537849778662027766_sc,110137.17
537849778662027766_st,86715.266
5379359195146418407_sc,168778.1
5379359195146418407_st,168741.86
5380541768258958437_sc,168778.1
5380541768258958437_st,84177.06
5381721025385321185_sc,106936.86
5381721025385321185_st,83830.125
5384212619390858603_sc,109508.76
5384212619390858603_st,168741.86
5389966400737167792_sc,148549.56
5389966400737167792_st,82870.484
5393498676842435994_sc,168778.1
5393498676842435994_st,82870.484
5396007106662053334_sc,106929.06
5396007106662053334_st,84878.234
5403777406729719142_sc,148311.03
5403777406729719142_st,168741.86
5404068131404021716_sc,128700.625
5404068131404021716_st,84177.06
5409190352929330686_sc,105803.65
5409190352929330686_st,85845.305
5410993814522670725_sc,168778.1
5410993814522670725_st,83740.445
5411283469699304611_sc,168778.1
5411283469699304611_st,80668.88
5416077488680776936_sc,168778.1
5416077488680776936_st,75590.805
5422302215102281149_sc,147790.2
5422302215102281149_st,84177.06
5424616120198183391_sc,145968.56
5424616120198183391_st,83393.51
5427915475567711251_sc,146952.61
5427915475567711251_st,84177.06
5428634137847133104_sc,168778.1
5428634137847133104_st,84008.266
5431702484057065354_sc,107323.61
5431702484057065354_st,88889.94
5432085211933781014_sc,122080.42
5432085211933781014_st,89412.96
5433067548347502395_sc,127171.47
5433067548347502395_st,84177.06
5443348548422763228_sc,147550.69
5443348548422763228_st,86368.33
544892210859222796_sc,168778.1
544892210859222796_st,85845.305
5453037331480855284_sc,168778.1
5453037331480855284_st,81878.86
5454786318841581497_sc,126063.49
5454786318841581497_st,84177.06
5455487182294708572_sc,105181.586
5455487182294708572_st,86715.266
5455800035014889271_sc,146979.16
5455800035014889271_st,83393.51
5457169835962761501_sc,126122.35
5457169835962761501_st,168741.86
5458455559675797617_sc,168778.1
5458455559675797617_st,83393.51
5462595367040497316_sc,168778.1
5462595367040497316_st,76157.84
5467756420287925999_sc,147504.44
5467756420287925999_st,83393.51
5468500908758226806_sc,147558.67
5468500908758226806_st,168741.86
5469040401426161385_sc,126343.9
5469040401426161385_st,86715.266
5471888136624682045_sc,168778.1
5471888136624682045_st,86368.33
5473079048004769022_sc,147790.2
5473079048004769022_st,74296.26
5473451592028402086_sc,149192.5
5473451592028402086_st,88889.94
5474300108500734339_sc,147287.88
5474300108500734339_st,86715.266
547694605111306980_sc,108638.26
547694605111306980_st,83307.09
5485412727262472711_sc,127052.03
5485412727262472711_st,168741.86
5486439062017486410_sc,168778.1
5486439062017486410_st,85845.305
5490145848338769886_sc,147150.27
5490145848338769886_st,168741.86
5495690372939446277_sc,145574.88
5495690372939446277_st,82870.484
5496484552618491483_sc,145642.47
5496484552618491483_st,82954.85
5499462302080058147_sc,168778.1
5499462302080058147_st,83740.445
5502455294019438484_sc,146650.17
5502455294019438484_st,168741.86
5502495794641800927_sc,168778.1
5502495794641800927_st,168741.86
55033155735608810_sc,147409.03
55033155735608810_st,83393.51
5507689562188316334_sc,168778.1
5507689562188316334_st,84878.234
5512857764950720798_sc,148311.03
5512857764950720798_st,168741.86
5513175965195363877_sc,127512.55
5513175965195363877_st,168741.86
5513561913802514564_sc,168778.1
5513561913802514564_st,168741.86
551370746135611449_sc,168778.1
551370746135611449_st,83393.51
5519871756404603884_sc,127777.02
5519871756404603884_st,82870.484
5527118940583689679_sc,126137.88
5527118940583689679_st,83740.445
55275883936213049_sc,168778.1
55275883936213049_st,83393.51
5528063099831656755_sc,168778.1
5528063099831656755_st,89759.9
5529547665606971848_sc,168778.1
5529547665606971848_st,84816.44
5530850158783480804_sc,110973.805
5530850158783480804_st,168741.86
5531357772716417424_sc,168778.1
5531357772716417424_st,83740.445
5532145817263838169_sc,128254.34
5532145817263838169_st,85845.305
5532348741125776199_sc,127234.72
5532348741125776199_st,83393.51
5533441661725590522_sc,148551.44
5533441661725590522_st,83830.125
5536228459918581859_sc,109943.68
5536228459918581859_st,168741.86
5537929559842360040_sc,168778.1
5537929559842360040_st,82233.09
5541344771460010910_sc,126064.11
5541344771460010910_st,82580.03
5544294273068498737_sc,84891.99
5544294273068498737_st,84878.234
554465358733938843_sc,168778.1
554465358733938843_st,83740.445
5545110249239130770_sc,105238.06
5545110249239130770_st,86368.33
5545472991446972176_sc,168778.1
5545472991446972176_st,82580.03
5545507071142047232_sc,168778.1
5545507071142047232_st,83740.445
555035708668228557_sc,168778.1
555035708668228557_st,85845.305
5556283220254415236_sc,168778.1
5556283220254415236_st,83830.125
5557703446945626641_sc,106305.22
5557703446945626641_st,83380.266
5559168925593339168_sc,168778.1
5559168925593339168_st,80718.45
5560817276256086407_sc,106149.62
5560817276256086407_st,84177.06
556211916334785471_sc,168778.1
556211916334785471_st,83307.09
5563978705079006167_sc,168778.1
5563978705079006167_st,80836.81
5564780643752625227_sc,105125.15
5564780643752625227_st,82870.484
5565130828930061939_sc,168778.1
5565130828930061939_st,81878.86
5568080050018621595_sc,168778.1
5568080050018621595_st,82040.18
5571703109922694267_sc,148246.6
5571703109922694267_st,86368.33
5571973738910922103_sc,147897.92
5571973738910922103_st,86368.33
5574673099749151658_sc,106110.266
5574673099749151658_st,84878.234
5578915354470675752_sc,168778.1
5578915354470675752_st,168741.86
5579750754814509353_sc,168778.1
5579750754814509353_st,168741.86
5581412546694309379_sc,102472.32
5581412546694309379_st,168741.86
5581917099103907415_sc,147146.11
5581917099103907415_st,83740.445
5583402563036209279_sc,105480.5
5583402563036209279_st,83830.125
5584345083214131763_sc,85339.664
5584345083214131763_st,76042.51
5584778672187285755_sc,147738.6
5584778672187285755_st,80718.45
5585380022769246219_sc,147519.06
5585380022769246219_st,83740.445
5586427352158147728_sc,105717.26
5586427352158147728_st,82870.484
5588718410821777566_sc,107344.25
5588718410821777566_st,82870.484
5595790558922010976_sc,148152.77
5595790558922010976_st,168741.86
5600966141425688037_sc,148635.23
5600966141425688037_st,168741.86
5601145764871510833_sc,125698.59
5601145764871510833_st,84008.266
5602673397414234873_sc,118923.445
5602673397414234873_st,83740.445
5608375523881036472_sc,146852.78
5608375523881036472_st,85845.305
5610571942814586000_sc,150951.72
5610571942814586000_st,82870.484
561828975560062501_sc,107660.13
561828975560062501_st,168741.86
5619761803309461486_sc,104740.555
5619761803309461486_st,84008.266
562199646845317665_sc,148106.39
562199646845317665_st,168741.86
5622203118125542363_sc,122288.31
5622203118125542363_st,168741.86
562237368327012729_sc,147602.52
562237368327012729_st,168741.86
5622687157028485920_sc,106900.97
5622687157028485920_st,82870.484
5622787916465983193_sc,105428.89
5622787916465983193_st,168741.86
5625915640460036435_sc,168778.1
5625915640460036435_st,86368.33
562595150018828613_sc,147365.17
562595150018828613_st,81878.86
5633021974552847232_sc,107435.43
5633021974552847232_st,82580.03
5639087782350680691_sc,168778.1
5639087782350680691_st,83830.125
5639405429079631188_sc,147809.81
5639405429079631188_st,83393.51
5641257195398018788_sc,168778.1
5641257195398018788_st,80145.86
5641899574339796920_sc,145968.56
5641899574339796920_st,84878.234
564318878423780979_sc,168778.1
564318878423780979_st,81878.86
5652190663253323660_sc,105737.195
5652190663253323660_st,83393.51
5652711613899125227_sc,107666.59
5652711613899125227_st,84177.06
5653925415536297119_sc,148311.03
5653925415536297119_st,83393.51
5655511927780243958_sc,125718.695
5655511927780243958_st,82580.03
566178270779042373_sc,126051.56
566178270779042373_st,84177.06
5661963099746312158_sc,168778.1
5661963099746312158_st,84177.06
5662890801556149735_sc,106146.375
5662890801556149735_st,168741.86
566556381590871386_sc,127129.3
566556381590871386_st,83740.445
5669693147993476919_sc,87432.35
5669693147993476919_st,71903.08
5669784436078855102_sc,168778.1
5669784436078855102_st,82870.484
5669939000513518479_sc,168778.1
5669939000513518479_st,83740.445
5670374851650111998_sc,168778.1
5670374851650111998_st,168741.86
5672511718144572927_sc,168778.1
5672511718144572927_st,83393.51
5676977546661218946_sc,147094.02
5676977546661218946_st,168741.86
5678048858537378226_sc,168778.1
5678048858537378226_st,83740.445
5682513834506764606_sc,148092.89
5682513834506764606_st,82870.484
5683070070294906947_sc,126414.4
5683070070294906947_st,83830.125
568489587841239175_sc,102960.805
568489587841239175_st,82870.484
5685371629962992770_sc,147897.92
5685371629962992770_st,81878.86
5687751160975119590_sc,168778.1
5687751160975119590_st,168741.86
5688303212795290665_sc,106007.35
5688303212795290665_st,83393.51
5689179677467821522_sc,107201.03
5689179677467821522_st,83830.125
5689962858261490975_sc,105978.35
5689962858261490975_st,86368.33
5694166771893383785_sc,107106.07
