ref_hash,obj
472233862539992851_sc,128875.68622584875
472233862539992851_st,132306.96065899188
4722655864804691869_sc,127491.17735279625
4722655864804691869_st,226186.7911619741
4728735106194055835_sc,130070.74170208769
4728735106194055835_st,130985.73047193607
4730510741846224096_sc,130573.89714867806
4730510741846224096_st,164998.42452450606
4736230113047832599_sc,130112.13271512694
4736230113047832599_st,133228.0770105419
4736881871070104588_sc,129687.35708541135
4736881871070104588_st,132102.4174725835
4737115173165790029_sc,121084.79045434596
4737115173165790029_st,132136.3260294162
4741087743220269755_sc,130261.05696050887
4741087743220269755_st,227174.01782564452
4741091540610156020_sc,127491.17735279625
4741091540610156020_st,132609.08424385526
4743286629776880894_sc,129291.71580960175
4743286629776880894_st,195918.11121311874
4743555331862588680_sc,131788.28577969596
4743555331862588680_st,164125.4398547635
4744649822357975934_sc,128875.68622584875
4744649822357975934_st,259200.0
4745768631089199901_sc,132122.11808775493
4745768631089199901_st,133758.63930145404
4748999549847246094_sc,132421.33222714902
4748999549847246094_st,132063.08504605867
475116137824371840_sc,128875.68622584875
475116137824371840_st,226186.7911619741
4756582646458256279_sc,129636.68261307509
4756582646458256279_st,132003.6974993601
4757216271201890628_sc,130004.01096214936
4757216271201890628_st,228128.38957061988
4757779820587012389_sc,131144.86243668257
4757779820587012389_st,130736.67758974658
4759580995381419553_sc,127974.67390031312
4759580995381419553_st,131577.11543353775
4762371150153450477_sc,128875.68622584875
4762371150153450477_st,132179.47394408289
4763865233468023397_sc,129983.58456411154
4763865233468023397_st,132583.15723252716
4764995048713122878_sc,128875.68622584875
4764995048713122878_st,130999.69231256947
4765768639429998341_sc,131975.57692449098
4765768639429998341_st,194416.69611724745
4770852901155905621_sc,130470.49716598768
4770852901155905621_st,133066.29352039323
4774734923243805685_sc,131060.4264062887
4774734923243805685_st,227163.82390428122
477611943993333341_sc,128798.18526563149
477611943993333341_st,132834.12441945908
4780064786962059760_sc,128875.68622584875
4780064786962059760_st,226331.6143951187
4780296840629496251_sc,130016.6452673065
4780296840629496251_st,133319.26631026724
4789288868200348718_sc,127491.17735279625
4789288868200348718_st,195638.7815656845
4791162164107482444_sc,130261.05696050887
4791162164107482444_st,226135.5268174109
4797618176244095390_sc,129975.09105101523
4797618176244095390_st,130737.0086568466
4799349276533281634_sc,128875.68622584875
4799349276533281634_st,195638.7815656845
480209991056689337_sc,131551.30476883386
480209991056689337_st,226331.83198314515
4803051112338658492_sc,129975.09105101523
4803051112338658492_st,193719.6496258332
4804487861730384794_sc,129925.40622282762
4804487861730384794_st,131180.76652981632
4806538738589284581_sc,128875.68622584875
4806538738589284581_st,131182.14246480988
4806588492380642099_sc,127491.17735279625
4806588492380642099_st,131875.50435465394
4812021741053691864_sc,129687.35708541135
4812021741053691864_st,163964.0207316181
4812273097672047454_sc,128041.40464025145
4812273097672047454_st,195638.7815656845
4812580057696269465_sc,132479.12821071438
4812580057696269465_st,131796.5745110616
4818091107684712673_sc,129694.59028929957
4818091107684712673_st,131681.49287135
4818362361964022881_sc,128875.68622584875
4818362361964022881_st,165045.31663777414
4818757303378024712_sc,128875.68622584875
4818757303378024712_st,131793.84434041346
4822733031198197756_sc,128875.68622584875
4822733031198197756_st,133761.55284905483
4824476857987517658_sc,127942.44302271242
4824476857987517658_st,133681.49788701965
4824649656132324921_sc,129369.21676981908
4824649656132324921_st,161598.46533984324
4826571192940428696_sc,128875.68622584875
4826571192940428696_st,133182.74159775706
4830575054096484600_sc,130070.74170208769
4830575054096484600_st,132917.99951641605
4833946407270530432_sc,129975.09105101523
4833946407270530432_st,226345.32858525804
4836033552309114643_sc,128875.68622584875
4836033552309114643_st,132041.45911669222
4838290967541570987_sc,128673.54684946865
4838290967541570987_st,131258.49966121485
4838413267993998969_sc,127557.90809273461
4838413267993998969_st,196057.22058650755
4838980653162060575_sc,132122.11808775493
4838980653162060575_st,226331.6143951187
4840827485589393569_sc,128875.68622584875
4840827485589393569_st,130710.66496940427
4843818447111557108_sc,128875.68622584875
4843818447111557108_st,130895.63881218845
4845033398380177983_sc,121084.79045434596
4845033398380177983_st,161448.9426108423
4845790007916804145_sc,128875.68622584875
4845790007916804145_st,133296.30528083112
4846449858408312845_sc,128875.68622584875
4846449858408312845_st,259200.0
4846613956873858469_sc,121084.79045434596
4846613956873858469_st,163868.68652095785
4849384041998756854_sc,128875.68622584875
4849384041998756854_st,133919.9948209324
4850249531658876102_sc,131157.4605476876
4850249531658876102_st,226316.8207880731
4852506470435673475_sc,128875.68622584875
4852506470435673475_st,130922.580892208
4857289251908548602_sc,129694.59028929957
4857289251908548602_st,131332.993201997
4857595536071599529_sc,128875.68622584875
4857595536071599529_st,165439.2361261429
4857972110501881906_sc,128875.68622584875
4857972110501881906_st,165327.6418142714
4864154065052954916_sc,131503.07308777206
4864154065052954916_st,226186.7911619741
4864927441741457407_sc,127557.90809273461
4864927441741457407_st,226789.5981077498
4872285537887819387_sc,132378.80166189818
4872285537887819387_st,130921.01074552069
4874071956571511544_sc,128875.68622584875
4874071956571511544_st,226186.7911619741
487499023180648804_sc,135809.06516611928
487499023180648804_st,196246.24905852007
4877620540775982159_sc,129910.23588207904
4877620540775982159_st,193735.37408796343
4877905283105436028_sc,128875.68622584875
4877905283105436028_st,225010.16104515782
488001185043795830_sc,129767.52641653856
488001185043795830_st,132593.99290345484
48804197078372689_sc,131574.96576278593
48804197078372689_st,132366.94595743573
4883438419202717622_sc,128875.68622584875
4883438419202717622_st,194416.69611724745
4888343494968574206_sc,127557.90809273461
4888343494968574206_st,163452.6496618783
48916179963640686_sc,131157.4605476876
48916179963640686_st,133168.75746581025
4896812838957274767_sc,128875.68622584875
4896812838957274767_st,226471.0231298257
4898400025427078933_sc,127491.17735279625
4898400025427078933_st,164779.53370699676
4898697851954015232_sc,130172.60897509135
4898697851954015232_st,133216.54469579848
489990423927704274_sc,128673.54684946865
489990423927704274_st,131763.71383375674
4907491610936417588_sc,131017.82119809208
4907491610936417588_st,131709.2757666443
4907568272044081094_sc,131630.15227106548
4907568272044081094_st,132038.3076959948
4907721814072356250_sc,130951.09045815373
4907721814072356250_st,227174.01782564452
4909578015482659880_sc,130435.18047058945
4909578015482659880_st,131885.67812647866
4912856132821017859_sc,128875.68622584875
4912856132821017859_st,259200.0
4913096760678669480_sc,127557.90809273461
4913096760678669480_st,227044.7986254917
4919853861026165852_sc,129104.71635790868
4919853861026165852_st,132702.7262247904
4920217967562125984_sc,131227.27779136767
4920217967562125984_st,130988.45650447047
4920395655462524805_sc,131060.4264062887
4920395655462524805_st,132415.97322340554
4920567832392301_sc,129694.59028929957
4920567832392301_st,226316.8207880731
4922878420661543936_sc,130189.46712014748
4922878420661543936_st,165045.31663777414
4927092754389334261_sc,130004.01096214936
4927092754389334261_st,259200.0
4927100500815322239_sc,128845.33165858069
4927100500815322239_st,133755.75281401814
492852179604034515_sc,128875.68622584875
492852179604034515_st,226186.7911619741
4930339542874672704_sc,129687.35708541135
4930339542874672704_st,133090.7798034094
493084924836838953_sc,127808.20826109592
493084924836838953_st,165045.31663777414
4936357928136193149_sc,121084.79045434596
4936357928136193149_st,130642.61932267676
4937239901475582402_sc,130435.18047058945
4937239901475582402_st,163986.0688272449
4940705133891553046_sc,128912.50515075885
4940705133891553046_st,132786.38003823903
4946561368831200632_sc,128798.18526563149
4946561368831200632_st,132731.63005769005
4946678655292834790_sc,128875.68622584875
4946678655292834790_st,227506.13385668554
494668348905771004_sc,128875.68622584875
494668348905771004_st,131365.11696052225
4947545713261828990_sc,128041.40464025145
4947545713261828990_st,131040.30709212135
4948221061199546400_sc,128798.18526563149
4948221061199546400_st,131738.67705556573
4950639428060226886_sc,128875.68622584875
4950639428060226886_st,131978.37962990114
4952053174181324973_sc,132840.02591181913
4952053174181324973_st,195492.34602637304
4953383275260337608_sc,127491.17735279625
4953383275260337608_st,131945.22569452995
4954581807538339180_sc,129996.55654859847
4954581807538339180_st,131221.6010627835
4956843730975995594_sc,127557.90809273461
4956843730975995594_st,259200.0
4958058886534967042_sc,128594.94211014688
4958058886534967042_st,132702.8768820453
4959027575643501840_sc,127974.67390031312
4959027575643501840_st,164106.868673242
49591970029123894_sc,129588.84960497526
49591970029123894_st,131270.53562589467
4961238909640078692_sc,128875.68622584875
4961238909640078692_st,132212.88677097813
4961596858016685335_sc,130293.99794639266
4961596858016685335_st,132102.52349515085
4968416881909675820_sc,128644.62693833448
4968416881909675820_st,259200.0
4972801786087551783_sc,128798.18526563149
4972801786087551783_st,131931.5826234229
4974058964008387726_sc,131017.82119809208
4974058964008387726_st,132592.4803073181
4975145232887386648_sc,130175.79577126143
4975145232887386648_st,259200.0
4975333327723114772_sc,129694.59028929957
4975333327723114772_st,132189.17104483108
4977715539550458250_sc,127808.20826109592
4977715539550458250_st,130855.47768293196
4977906701714423727_sc,127491.17735279625
4977906701714423727_st,131273.91670375507
4978230376883954158_sc,127653.02681308694
4978230376883954158_st,131044.87184724199
4979636887623515466_sc,128875.68622584875
4979636887623515466_st,132668.12763107228
4980605433966930269_sc,133563.72830301762
4980605433966930269_st,131100.37376607934
498351652075671417_sc,132037.1752070947
498351652075671417_st,196539.98462322468
4989797956222745564_sc,127491.17735279625
4989797956222745564_st,162272.88208203667
4990302021860732959_sc,127557.90809273461
4990302021860732959_st,226186.7911619741
4994230219390082849_sc,127557.90809273461
4994230219390082849_st,161542.89369744546
4996932759331538057_sc,129687.35708541135
4996932759331538057_st,164990.56080765143
4997673988298668056_sc,128653.12045143082
4997673988298668056_st,132020.61247623665
500164769200007568_sc,127491.17735279625
500164769200007568_st,130939.65349612605
500192336790935311_sc,128673.54684946865
500192336790935311_st,131302.916851771
5006421103598952873_sc,131431.5727978805
5006421103598952873_st,132892.43508918074
5006731738589157428_sc,130191.21433000357
5006731738589157428_st,131610.3934541564
5006955800227417272_sc,128875.68622584875
5006955800227417272_st,132609.15154771635
5008360162798181603_sc,127701.99534413428
5008360162798181603_st,131238.04722233207
500934841735997906_sc,129636.68261307509
500934841735997906_st,132044.60136412646
5009690184446450567_sc,128875.68622584875
5009690184446450567_st,132395.63108135847
5011826404007241726_sc,130389.87509816863
5011826404007241726_st,227444.6906148018
5015406844713768918_sc,128875.68622584875
5015406844713768918_st,131605.86177243752
5016703461533017685_sc,139115.67987567704
5016703461533017685_st,131112.7127446669
5018904329469601360_sc,128875.68622584875
5018904329469601360_st,165045.31663777414
5021085453906673234_sc,128875.68622584875
5021085453906673234_st,131659.63456070202
502118912644370977_sc,128875.68622584875
502118912644370977_st,164464.8980651516
5022443411411832773_sc,121084.79045434596
5022443411411832773_st,131151.20914295458
5023910857692699240_sc,129291.71580960175
5023910857692699240_st,164744.06685520796
5024164629884596931_sc,130242.96926343955
5024164629884596931_st,130996.28855253926
5024372851519324090_sc,128875.68622584875
5024372851519324090_st,132960.9595012098
5025573551139106408_sc,129435.89189894171
5025573551139106408_st,132380.46585804113
5026284811030541443_sc,128875.68622584875
5026284811030541443_st,130985.50730903096
5030813819381743372_sc,128644.62693833448
5030813819381743372_st,132647.9755692844
5031201471724871823_sc,128798.18526563149
5031201471724871823_st,131887.78434847307
5035626110860124948_sc,129426.73933456217
5035626110860124948_st,133184.96194394035
5035730567789184076_sc,128875.68622584875
5035730567789184076_st,133958.9864322216
5039468786531471295_sc,128875.68622584875
5039468786531471295_st,131533.7408910788
5044363217163938175_sc,128875.68622584875
5044363217163938175_st,131672.86882299982
5046265819538538268_sc,129369.21676981908
5046265819538538268_st,226135.5268174109
5046643095986031836_sc,129767.52641653856
5046643095986031836_st,194416.69611724745
5046970725598492411_sc,128041.40464025145
5046970725598492411_st,131892.73048049034
5048253995508423568_sc,128875.68622584875
5048253995508423568_st,226335.40011517296
5050333065741075742_sc,128740.27758940698
5050333065741075742_st,133262.37348015214
5051062186658844309_sc,128875.68622584875
5051062186658844309_st,131294.1016153048
5051169070956723139_sc,132135.46965340633
5051169070956723139_st,132848.1702662331
5055570130568681275_sc,131750.24759296747
5055570130568681275_st,130855.47768293196
5056068716595585442_sc,129910.23588207904
5056068716595585442_st,131430.96189148165
5059280408970242265_sc,131630.15227106548
5059280408970242265_st,131966.9273107978
5059601479092038056_sc,128875.68622584875
5059601479092038056_st,132243.1378702329
506138295905295078_sc,127557.90809273461
506138295905295078_st,132786.73098326358
5061447718146995026_sc,127491.17735279625
5061447718146995026_st,131565.0100777602
5061890494737887237_sc,128644.62693833448
5061890494737887237_st,165045.31663777414
5062567736174821016_sc,128875.68622584875
5062567736174821016_st,131695.78236713482
5063222276072185736_sc,130403.76642604936
5063222276072185736_st,132067.51936900947
5063981189868851975_sc,135136.78640046102
5063981189868851975_st,194416.69611724745
5065019949561667308_sc,132242.79590296108
5065019949561667308_st,161461.6234639003
5068444980053381457_sc,128875.68622584875
5068444980053381457_st,132790.52993475663
5071811184393337770_sc,129910.23588207904
5071811184393337770_st,133775.15053044847
5074539293732932621_sc,130189.46712014748
5074539293732932621_st,132738.0467804194
5074924514692638806_sc,128875.68622584875
5074924514692638806_st,165257.9421554807
5075112920212090943_sc,127557.90809273461
5075112920212090943_st,131137.559478226
5077950948310496727_sc,128875.68622584875
5077950948310496727_st,193337.11517353106
5079703705564650363_sc,128305.59766793836
5079703705564650363_st,132505.91505254613
5082430696394071513_sc,128875.68622584875
5082430696394071513_st,131363.98925854947
5086374354669881775_sc,130172.60897509135
5086374354669881775_st,164787.74231682564
5088381169219110333_sc,128912.50515075885
5088381169219110333_st,226135.5268174109
5089419333461607371_sc,128875.68622584875
5089419333461607371_st,164019.59482957172
5089675386223300819_sc,128798.18526563149
5089675386223300819_st,133296.30528083112
5091846565103907393_sc,127974.67390031312
5091846565103907393_st,164045.71346729272
5092169856656831679_sc,130261.05696050887
5092169856656831679_st,132125.66668832971
5092702736558757255_sc,130242.96926343955
5092702736558757255_st,259200.0
5093608465134642371_sc,133306.04103717167
5093608465134642371_st,131985.77512020848
5098412084800034020_sc,127974.67390031312
5098412084800034020_st,131839.14943430445
5099915472916451198_sc,130070.74170208769
5099915472916451198_st,130667.30899805587
5101110415309179557_sc,128875.68622584875
5101110415309179557_st,132692.41065469032
5102619722744037067_sc,132071.45406703395
5102619722744037067_st,132871.21812351802
5103762326722240678_sc,133563.72830301762
5103762326722240678_st,162287.89327710873
5104156502552985909_sc,127557.90809273461
5104156502552985909_st,226135.5268174109
510507572335077339_sc,135895.2233003981
510507572335077339_st,195638.7815656845
5107898545038356404_sc,127557.90809273461
5107898545038356404_st,259200.0
5109805298972218272_sc,130435.18047058945
5109805298972218272_st,131141.4229049723
5111279142161267389_sc,128041.40464025145
5111279142161267389_st,259200.0
5111646181078449868_sc,128875.68622584875
5111646181078449868_st,131689.4299301162
5113141957158646540_sc,129369.21676981908
5113141957158646540_st,192850.1423969408
5114007877728964645_sc,128875.68622584875
5114007877728964645_st,130867.33393226226
5115044243016772473_sc,128875.68622584875
5115044243016772473_st,193318.4055570928
5118804773256580207_sc,129493.47007450052
5118804773256580207_st,163206.49494129728
5118892069289959253_sc,130175.79577126143
5118892069289959253_st,259200.0
5120721059240591549_sc,128875.68622584875
5120721059240591549_st,132835.7002269846
5121090773348427986_sc,130337.78446100422
5121090773348427986_st,226135.5268174109
5127056785004318760_sc,130866.93124170502
5127056785004318760_st,130827.40518946269
5127459717820100160_sc,130403.76642604936
5127459717820100160_st,166486.76170375204
5127479630337912120_sc,128875.68622584875
5127479630337912120_st,132286.84773862647
5129248776093743603_sc,130261.05696050887
5129248776093743603_st,164547.80966683375
5131103699672915512_sc,128875.68622584875
5131103699672915512_st,131175.95265085972
5132986237901516942_sc,127491.17735279625
5132986237901516942_st,226186.7911619741
5136569194377878686_sc,128041.40464025145
5136569194377878686_st,132539.85564316722
5137372257501700803_sc,128875.68622584875
5137372257501700803_st,259200.0
513753942307216295_sc,129921.5265469542
513753942307216295_st,227163.82390428122
5143199160905041886_sc,130242.96926343955
5143199160905041886_st,130965.34066659234
5158500194177234778_sc,130919.31371765595
5158500194177234778_st,226321.63806178176
516170505072462324_sc,127557.90809273461
516170505072462324_st,227364.80390132827
5161967563069442460_sc,128875.68622584875
5161967563069442460_st,133106.18954374618
5162154166755135006_sc,127974.67390031312
5162154166755135006_st,163868.68652095785
5164062267447535007_sc,128875.68622584875
5164062267447535007_st,132142.98255362318
5166800699884539330_sc,129975.09105101523
5166800699884539330_st,164994.052293211
5167282858363613882_sc,128875.68622584875
5167282858363613882_st,130804.51083839306
5169830093177861106_sc,127491.17735279625
5169830093177861106_st,131806.15333698998
5179311743924492184_sc,127557.90809273461
5179311743924492184_st,130550.65403127256
5179460799348447291_sc,130189.46712014748
5179460799348447291_st,162064.35602820257
5181065197180433532_sc,130435.18047058945
5181065197180433532_st,162960.72075688394
518304251441462926_sc,127491.17735279625
518304251441462926_st,164607.43118459318
5192000229056968655_sc,130961.66493737654
5192000229056968655_st,162484.1326146461
5193327148744589142_sc,128644.62693833448
5193327148744589142_st,132253.77683400988
5196348913932893251_sc,128798.18526563149
5196348913932893251_st,131289.83637916698
519660545549036661_sc,128875.68622584875
519660545549036661_st,131675.65896190278
5196837944591628703_sc,130951.09045815373
5196837944591628703_st,195928.63718018448
5200477773471916939_sc,131718.63878661938
5200477773471916939_st,131314.43379151524
5200598067821036412_sc,129426.73933456217
5200598067821036412_st,132054.16887443347
5202465799203077309_sc,128875.68622584875
5202465799203077309_st,195574.18480418978
5204554053705751511_sc,127491.17735279625
5204554053705751511_st,132230.45775706065
5205586157755619683_sc,129369.21676981908
5205586157755619683_st,131404.13738231306
5206030143704459848_sc,128875.68622584875
5206030143704459848_st,131290.2260378793
5206379289156169140_sc,133354.27457612724
5206379289156169140_st,164849.89351535667
5206721223673406823_sc,131017.82119809208
5206721223673406823_st,131882.05964697315
5207585253391467734_sc,130323.14435823027
5207585253391467734_st,166588.55937411357
5208157685279319362_sc,133788.108720736
5208157685279319362_st,132817.97361294823
5211810355146264139_sc,128875.68622584875
5211810355146264139_st,132783.3891788086
5212233870145909176_sc,136124.25343245803
5212233870145909176_st,131736.58865703415
5215209598172266633_sc,131573.39267493214
5215209598172266633_st,132308.0017351768
5217239294736395877_sc,128875.68622584875
5217239294736395877_st,162479.13718834714
5218827294708263544_sc,129291.71580960175
5218827294708263544_st,131101.80827380874
5221351565564037250_sc,129910.23588207904
5221351565564037250_st,164521.40683134622
5221950759102509564_sc,128875.68622584875
5221950759102509564_st,132445.02406246646
5223941517379111647_sc,128875.68622584875
5223941517379111647_st,164944.26931915953
5224300518658405294_sc,132101.68321432837
5224300518658405294_st,195638.7815656845
5224990598512702478_sc,133685.80957473337
5224990598512702478_st,165203.85406105805
5229574803273661894_sc,132242.79590296108
5229574803273661894_st,132740.07919174412
523237605133411052_sc,131017.82119809208
523237605133411052_st,133125.06948715373
5235362067815636529_sc,129921.5265469542
5235362067815636529_st,165045.31663777414
5242304965606660952_sc,139115.67987567704
5242304965606660952_st,195638.7815656845
5242969563398081245_sc,130389.87509816863
5242969563398081245_st,225010.16104515782
5243800527808676999_sc,128912.50515075885
5243800527808676999_st,195799.9114752107
524793089399067962_sc,128875.68622584875
524793089399067962_st,226229.91615158078
524799972247761297_sc,131750.24759296747
524799972247761297_st,164728.69824838568
5248935332152970041_sc,136274.38298729033
5248935332152970041_st,226135.5268174109
5252972378165748188_sc,128875.68622584875
5252972378165748188_st,133331.8715156151
525318242047372684_sc,128859.00300746676
525318242047372684_st,131987.26762024028
5254327134076637776_sc,128673.54684946865
5254327134076637776_st,132830.26159382056
5255010583048274671_sc,129975.09105101523
5255010583048274671_st,131832.24354221034
5255072394890388557_sc,128875.68622584875
5255072394890388557_st,131927.04644135677
5258842258872645907_sc,128781.66860244617
5258842258872645907_st,132604.53538332542
5266169147955698383_sc,128875.68622584875
5266169147955698383_st,130971.8117661792
5266493675053725809_sc,131500.38115726525
5266493675053725809_st,132502.7506574201
5267114482254994688_sc,129370.32617711168
5267114482254994688_st,132072.17619694682
5267197466831930866_sc,131630.15227106548
5267197466831930866_st,132200.0128806262
5267808442002258376_sc,133806.3222877803
5267808442002258376_st,226186.7911619741
527196299833896114_sc,128673.54684946865
527196299833896114_st,166499.30503197474
5274020090795950222_sc,121084.79045434596
5274020090795950222_st,131131.49447822775
5276978668398740839_sc,131628.16632125172
5276978668398740839_st,130982.21366710856
5277166594696329497_sc,128875.68622584875
5277166594696329497_st,132905.77703277842
5278192561092159608_sc,128912.50515075885
5278192561092159608_st,165194.5121022138
5280663779574227481_sc,128875.68622584875
5280663779574227481_st,164858.36891410212
5282760410359352581_sc,130172.60897509135
5282760410359352581_st,259200.0
5287706524212621791_sc,128305.59766793836
5287706524212621791_st,195638.7815656845
5291855687851989534_sc,129435.89189894171
5291855687851989534_st,131584.6110858919
5293394177896852678_sc,130435.18047058945
5293394177896852678_st,227090.2276372788
5294934506345004791_sc,129455.93299838994
5294934506345004791_st,164014.67369015465
5295362818707156342_sc,128875.68622584875
5295362818707156342_st,130829.63035325165
529659873275777170_sc,128875.68622584875
529659873275777170_st,259200.0
529957280949946515_sc,129493.47007450052
529957280949946515_st,132904.19419089632
5301645667154221766_sc,128673.54684946865
5301645667154221766_st,259200.0
5302322378362778747_sc,128740.27758940698
5302322378362778747_st,132320.6748491312
5302547432591888169_sc,129729.96229360795
5302547432591888169_st,131977.78686277696
5302724189003417551_sc,128875.68622584875
5302724189003417551_st,259200.0
5304478747673484771_sc,128875.68622584875
5304478747673484771_st,259200.0
5307405432134462055_sc,128798.18526563149
5307405432134462055_st,164608.5896043296
5309915027850265630_sc,128875.68622584875
5309915027850265630_st,131365.28968799257
5315594811974766960_sc,134742.7843032321
5315594811974766960_st,131203.42880151927
5316937796331375738_sc,131095.33854610618
5316937796331375738_st,162578.18630458185
5324936402725168650_sc,130090.85289060115
5324936402725168650_st,133253.19021422954
5326183343939597882_sc,133806.3222877803
5326183343939597882_st,133185.69771682177
532699287161425684_sc,129493.47007450052
532699287161425684_st,133059.02709667786
5330187223244658262_sc,129687.35708541135
5330187223244658262_st,195775.67394826288
5331732953043597071_sc,131551.30476883386
5331732953043597071_st,195077.56486622844
533275838259173071_sc,128875.68622584875
533275838259173071_st,129810.05265276252
5332928866496970703_sc,128644.62693833448
5332928866496970703_st,130776.53411016345
5335760879211306022_sc,131095.33854610618
5335760879211306022_st,131185.98408700284
5337632294745757642_sc,128875.68622584875
5337632294745757642_st,132905.77703277842
5338523187838873648_sc,129982.13273078368
5338523187838873648_st,163908.35366792645
5339133752977962130_sc,128875.68622584875
5339133752977962130_st,132040.02669257994
534193216784247018_sc,130070.74170208769
534193216784247018_st,226316.69049873465
5344825418567777324_sc,130961.66493737654
5344825418567777324_st,195796.50403860136
5347274020996871275_sc,130951.09045815373
5347274020996871275_st,131050.45574355366
5347565818373060274_sc,129729.96229360795
5347565818373060274_st,167085.29766486946
5351331170749352269_sc,128875.68622584875
5351331170749352269_st,130844.04186272756
535212386562275466_sc,128875.68622584875
535212386562275466_st,130997.00704190438
5352612217802971100_sc,128673.54684946865
5352612217802971100_st,195960.80761263293
5352958510811119873_sc,130209.0550657324
5352958510811119873_st,132741.78547296382
5352962120514576625_sc,128673.54684946865
5352962120514576625_st,164715.10781990082
5353424131291449266_sc,132323.45113012075
5353424131291449266_st,132813.28695243757
5353510109172151114_sc,130919.31371765595
5353510109172151114_st,132144.97407096808
5355946870517726536_sc,131245.28804206912
5355946870517726536_st,131842.07090022758
5356303701737508341_sc,128798.18526563149
5356303701737508341_st,130855.47768293196
5358239140997978269_sc,127974.67390031312
5358239140997978269_st,226371.57530123237
5361507735662548946_sc,129908.97879131336
5361507735662548946_st,133874.59879395072
5361842598269972460_sc,130242.96926343955
5361842598269972460_st,131039.64006001598
5364527629036655123_sc,129393.87073531875
5364527629036655123_st,197466.98124809907
5365423294669820955_sc,128875.68622584875
5365423294669820955_st,133104.89746577386
5365592665596405618_sc,129767.52641653856
5365592665596405618_st,131947.24071949394
5366488499429068339_sc,128794.57345187836
5366488499429068339_st,130991.7006056598
5367508986627108469_sc,128644.62693833448
5367508986627108469_st,132218.4337559991
5367920542605833333_sc,130403.76642604936
5367920542605833333_st,131815.07750072892
5371311110922630243_sc,132376.06147600245
5371311110922630243_st,131599.322016185
5377186748653713723_sc,131227.27779136767
5377186748653713723_st,132744.39235564892
537849778662027766_sc,137170.78801095847
537849778662027766_st,132003.88598696806
5379359195146418407_sc,128875.68622584875
5379359195146418407_st,164803.49358410895
5380541768258958437_sc,128875.68622584875
5380541768258958437_st,132591.82537236798
5381721025385321185_sc,131630.15227106548
5381721025385321185_st,133070.57011311036
5384212619390858603_sc,133832.09853908338
5384212619390858603_st,163925.5487468795
5389966400737167792_sc,128827.56227009856
5389966400737167792_st,131837.97143635526
5393498676842435994_sc,128875.68622584875
5393498676842435994_st,130787.34514380909
5396007106662053334_sc,131630.15227106548
5396007106662053334_st,131089.84677001578
5403777406729719142_sc,128798.18526563149
5403777406729719142_st,165088.44162738085
5404068131404021716_sc,129976.96662201734
5404068131404021716_st,132616.38236675368
5409190352929330686_sc,130403.76642604936
5409190352929330686_st,131798.8397667124
5410993814522670725_sc,128875.68622584875
5410993814522670725_st,227506.13385668554
5411283469699304611_sc,128875.68622584875
5411283469699304611_st,164443.8277381717
5416077488680776936_sc,128875.68622584875
5416077488680776936_st,165203.85406105805
5422302215102281149_sc,127557.90809273461
5422302215102281149_st,131860.21389965466
5424616120198183391_sc,128875.68622584875
5424616120198183391_st,133356.7685284729
5427915475567711251_sc,127491.17735279625
5427915475567711251_st,131836.66194980068
5428634137847133104_sc,128875.68622584875
5428634137847133104_st,132145.3666432998
5431702484057065354_sc,131017.82119809208
5431702484057065354_st,131093.29202678925
5432085211933781014_sc,129687.35708541135
5432085211933781014_st,133735.52590361808
5433067548347502395_sc,128859.00300746676
5433067548347502395_st,162984.24243971374
5443348548422763228_sc,128798.18526563149
5443348548422763228_st,132784.82917216475
544892210859222796_sc,128875.68622584875
544892210859222796_st,226331.6143951187
5453037331480855284_sc,128875.68622584875
5453037331480855284_st,130985.50730903096
5454786318841581497_sc,128673.54684946865
5454786318841581497_st,195077.56486622844
5455487182294708572_sc,130310.38818813756
5455487182294708572_st,131812.69686132466
5455800035014889271_sc,128041.40464025145
5455800035014889271_st,132727.24968461005
5457169835962761501_sc,129910.23588207904
5457169835962761501_st,196502.97194747164
5458455559675797617_sc,128875.68622584875
5458455559675797617_st,132425.77780833768
5462595367040497316_sc,128875.68622584875
5462595367040497316_st,131023.61739454287
5467756420287925999_sc,129104.71635790868
5467756420287925999_st,131311.64501264654
5468500908758226806_sc,127491.17735279625
5468500908758226806_st,164522.61442543037
5469040401426161385_sc,129291.71580960175
5469040401426161385_st,133024.07526970544
5471888136624682045_sc,128875.68622584875
5471888136624682045_st,133753.38518586394
5473079048004769022_sc,127808.20826109592
5473079048004769022_st,194416.69611724745
5473451592028402086_sc,131551.30476883386
5473451592028402086_st,132089.33797278375
5474300108500734339_sc,127974.67390031312
5474300108500734339_st,132128.97127949973
547694605111306980_sc,130389.87509816863
547694605111306980_st,131349.8480213725
5485412727262472711_sc,129767.52641653856
5485412727262472711_st,164782.13681075492
5486439062017486410_sc,128875.68622584875
5486439062017486410_st,165141.30916160074
5490145848338769886_sc,128041.40464025145
5490145848338769886_st,226186.7911619741
5495690372939446277_sc,128798.18526563149
5495690372939446277_st,132330.74473194627
5496484552618491483_sc,128798.18526563149
5496484552618491483_st,194416.69611724745
5499462302080058147_sc,128875.68622584875
5499462302080058147_st,131327.53731305353
5502455294019438484_sc,128798.18526563149
5502455294019438484_st,259200.0
5502495794641800927_sc,128875.68622584875
5502495794641800927_st,226331.83198314515
55033155735608810_sc,127741.47752115759
55033155735608810_st,133706.92226015928
5507689562188316334_sc,128875.68622584875
5507689562188316334_st,194568.97301818852
